RecordID_1	RecordID_2	Record1_Len	Record2_Len	MaxJaccardContain
group_5891	group_16188	1020	279	0.05220883534136546
group_435	group_290	528	543	0.05220883534136546
group_3415	group_3278	1335	1353	0.05210727969348659
group_2458	group_1976	1494	1608	0.05191256830601093
group_8617	group_8643	897	897	0.05190311418685121
group_9768	group_10973	936	2262	0.05187637969094923
group_4652	group_4653	165	165	0.05185185185185185
group_9720	mutM	1887	1014	0.051829268292682924
group_2881	group_2869	339	342	0.05177993527508091
group_15532	group_15540	591	591	0.05169340463458111
group_383	group_392	534	534	0.051587301587301584
group_14352	group_14694	657	651	0.05152979066022544
group_9231	group_16316	1395	516	0.051440329218107
gsiA~~~dppD	group_6530	1023	984	0.051362683438155136
group_5812	group_2851	993	342	0.05128205128205128
group_7359	group_12444	954	735	0.05106382978723404
group_12435	group_7934	735	954	0.05106382978723404
group_511	group_504	2478	2481	0.05106209150326797
group_14334	group_6570	246	246	0.05092592592592592
group_13653	group_9633	975	1020	0.050793650793650794
group_5701	group_12451	1038	1050	0.050595238095238096
group_1189	group_1255	471	465	0.05057471264367816
group_1027	group_15562	486	588	0.05043859649122807
group_15722	group_16338	210	873	0.05
group_15722	group_16031	210	669	0.05
group_15722	group_15596	210	582	0.05
group_6214	group_1192	471	471	0.049886621315192746
bcsA	group_5566	1704	1098	0.04962546816479401
group_7138	group_7173	963	963	0.04930332261521972
group_2549	group_2557	1479	1479	0.04899930986887509
group_668	ybiO	2364	2358	0.04896907216494845
group_2650	group_508	357	522	0.04892966360856269
group_1886	group_13691	1629	684	0.04892966360856269
group_7414	group_8771	1062	1032	0.04890219560878244
group_1092	group_14497	480	480	0.04888888888888889
group_7377	group_7799	624	930	0.04882154882154882
group_7639	group_14184	666	666	0.04874213836477988
group_15868	group_1079	489	483	0.04856512141280353
group_12708	group_14085	723	669	0.048513302034428794
group_7274	group_2357	405	381	0.04843304843304843
group_5245	secB	1122	630	0.04833333333333333
group_4029	group_4037	237	237	0.04830917874396135
group_1637	sunT	1701	1740	0.047875523638539794
group_11860	group_12256	756	741	0.04781997187060478
virD2	group_11126	1992	783	0.04780876494023904
group_7333	group_14016	1056	1524	0.04775828460038986
group_4455	group_14642	1218	1182	0.04774305555555555
group_3465	group_3576	291	282	0.047619047619047616
group_15886	group_15904	198	336	0.047619047619047616
group_13163	group_13224	3246	702	0.047619047619047616
group_7639	group_14205	666	666	0.04716981132075472
group_9946	group_9481	861	858	0.04710144927536232
group_16031	group_15596	669	582	0.04710144927536232
group_8629	group_14614	735	648	0.04692556634304207
group_13367	group_847	1338	501	0.04670912951167728
group_15414	group_15423	609	609	0.046632124352331605
group_1611	group_1098	438	480	0.04656862745098039
group_10532	group_14860	804	804	0.046511627906976744
group_586	group_1138	2427	1968	0.04643962848297214
group_2430	group_15216	375	375	0.0463768115942029
acnD	group_15074	2619	2619	0.046349942062572425
group_2042	group_2058	1587	1584	0.04633204633204633
group_2701	group_9670	354	984	0.046296296296296294
group_8779	group_16322	825	765	0.04625850340136054
group_8601	group_8632	897	897	0.0461361014994233
group_3465	group_9606	291	324	0.04597701149425287
group_16037	group_16039	783	336	0.0457516339869281
group_2061	oprJ	402	1539	0.0456989247311828
group_7820	group_1603	930	1710	0.04555555555555556
group_15266	group_737	2280	2274	0.045454545454545456
group_6060	group_9015	735	954	0.04539007092198582
group_7923	group_14064	924	669	0.04538341158059468
group_5632	group_15457	1164	603	0.04537521815008726
trbD	group_11555	285	273	0.04526748971193416
group_241	group_14831	3081	3087	0.04523107177974434
lysP	group_2341	1548	384	0.04519774011299435
mqo	group_15291	1713	2862	0.0451574569221628
group_2055	group_1158	1584	474	0.04504504504504504
group_14041	catE	1125	942	0.044956140350877194
group_3203	group_6216	1365	1368	0.0449438202247191
group_656	group_12247	2382	744	0.04481792717086835
yebS	group_15077	636	633	0.04477611940298507
group_9119	group_15398	630	612	0.044673539518900345
group_2184	group_2554	393	366	0.044642857142857144
group_6111	group_2558	681	1479	0.0445468509984639
group_15048	pxpA	771	777	0.044534412955465584
group_7243	group_7413	1140	951	0.04451682953311618
group_3863	group_5813	255	1029	0.044444444444444446
group_2606	group_9648	360	345	0.044444444444444446
group_1655	group_1668	435	435	0.044444444444444446
group_12934	yciW	480	561	0.044444444444444446
group_7871	group_9432	864	864	0.04436450839328537
group_5059	group_5050	1161	1164	0.04420866489832007
group_7283	group_7290	597	606	0.04409171075837742
group_12435	group_12444	735	735	0.04397163120567376
group_3319	group_3347	303	303	0.04395604395604396
papC	group_14476	2445	1647	0.04390847247990105
group_15490	group_15494	600	600	0.043859649122807015
group_16031	group_16037	669	783	0.04381846635367762
group_7795	group_11640	768	765	0.04353741496598639
group_3276	group_3282	306	306	0.043478260869565216
group_2061	cheA	402	2178	0.043010752688172046
group_1617	group_7714	1704	1728	0.043010752688172046
group_15554	group_15570	588	588	0.043010752688172046
group_10804	group_3241	1716	309	0.043010752688172046
group_2712	group_16404	1446	915	0.04293785310734463
group_14042	group_5589	1197	2688	0.04284490145672665
group_2681	group_12844	357	720	0.04281345565749235
group_10602	fetB	801	828	0.042801556420233464
group_566	group_10703	2439	2472	0.042756330427563306
kdgR	group_9699	864	849	0.042735042735042736
group_5502	group_8959	1062	1062	0.04263565891472868
group_13496	group_4854	1134	1188	0.042572463768115944
group_15692	group_16038	219	1278	0.042328042328042326
group_15051	group_3748	1284	1293	0.04226475279106858
group_13372	group_1098	567	480	0.042222222222222223
group_9606	group_13330	324	291	0.0421455938697318
group_16093	group_9875	837	840	0.042131350681536554
group_8925	group_6791	885	891	0.042105263157894736
group_2285	group_2265	1527	1530	0.04208416833667335
group_8551	group_15105	411	411	0.04199475065616798
group_7229	group_15049	960	963	0.041935483870967745
group_12134	group_12068	747	750	0.04184100418410042
virD2	group_12771	1992	1995	0.0417940876656473
group_5667	group_2712	1446	1446	0.041666666666666664
group_13604	group_11315	780	777	0.041499330655957165
group_10928	group_12004	789	753	0.04149377593360996
mscS	group_16228	1092	1140	0.04143126177024482
group_13508	group_8557	900	900	0.041379310344827586
trbI	group_10704	1263	1281	0.0413625304136253
group_755	group_11136	2265	2265	0.04116331096196868
group_13379	group_14166	249	666	0.0410958904109589
group_331	group_341	2754	2733	0.041065482796892344
group_13986	group_3022	1395	1395	0.041025641025641026
group_7273	group_13213	957	2520	0.040992448759439054
parB	group_7712	2037	2085	0.0408570004982561
group_5567	group_3791	1290	1287	0.0405727923627685
siaT	group_8960	1893	1881	0.04051863857374392
group_12729	group_12751	723	723	0.04040404040404041
group_15480	group_15490	600	600	0.04035087719298246
group_15480	fMR2	600	600	0.04035087719298246
group_531	group_532	2463	2463	0.04027949034114262
group_283	btuB	2886	3192	0.040266106442577033
group_11433	group_8129	1695	1722	0.04024024024024024
lysC	group_4674	255	1200	0.04
group_15147	group_15837	630	669	0.04
group_1583	group_1584	1719	1719	0.03966844286560095
group_109	spoIVCA	561	564	0.03954802259887006
group_10331	group_11304	846	615	0.039316239316239315
group_14671	group_13806	708	642	0.0392156862745098
group_691	group_12685	2328	2334	0.0391644908616188
group_608	group_621	516	516	0.03909465020576132
group_5737	group_6211	1035	1002	0.03909465020576132
group_5416	group_5453	1083	1080	0.039047619047619046
group_8383	group_14560	645	651	0.03902439024390244
group_13904	group_14989	492	510	0.03896103896103896
group_519	group_507	2472	2481	0.038902538902538905
group_13159	group_15722	702	210	0.03888888888888889
group_5394	group_5081	1086	1158	0.038825757575757576
group_1201	group_1202	1914	1914	0.038747346072186835
group_6859	rhaT	972	960	0.03870967741935484
group_12338	group_12628	798	780	0.03866666666666667
group_9494	kdgR	858	864	0.03864734299516908
group_4038	group_3119	237	321	0.03864734299516908
ybjT	group_11896	756	756	0.03856749311294766
kup	group_16095	1929	393	0.03856749311294766
group_1810	group_7512	1653	1095	0.038497652582159626
group_9898	group_9933	837	837	0.03841387856257745
group_2115	group_1970	399	411	0.037940379403794036
fAU1	group_5851	738	162	0.03787878787878788
dnaC	group_10401	798	813	0.037760416666666664
group_2776	group_5991	348	750	0.03773584905660377
group_5488	group_14972	1065	1068	0.03768115942028986
group_11620	group_12838	765	720	0.03768115942028986
group_15373	group_15375	615	615	0.037606837606837605
prpD	hemJ	1692	429	0.03759398496240601
group_11617	dnaX	2025	2427	0.03759398496240601
group_4949	group_6285	1182	1176	0.037521815008726006
group_5007	group_5477	1170	1071	0.037463976945244955
group_5351	group_16341	1098	1098	0.03745318352059925
group_7966	group_58	6078	5988	0.0374286673380329
group_8173	group_8225	912	912	0.03741496598639456
group_10423	group_1976	1785	1608	0.037389100126742715
group_2735	group_2667	351	357	0.037383177570093455
group_5395	group_10520	1086	807	0.03732303732303732
group_5592	group_5548	1050	1056	0.03725490196078431
group_5649	group_16244	1635	1590	0.03717948717948718
group_9261	group_4878	870	111	0.037037037037037035
group_1991	group_9950	408	408	0.037037037037037035
group_15040	ykgJ	474	462	0.037037037037037035
group_5019	group_5014	1167	1170	0.036939313984168866
group_12346	lutR	738	765	0.03672316384180791
nreC	group_13724	684	684	0.03669724770642202
group_14352	group_16042	657	933	0.03668261562998405
group_15397	group_3026	612	330	0.03666666666666667
group_12248	group_13711	1239	744	0.036414565826330535
group_6753	yhdY	1104	1104	0.036312849162011177
insE	group_2970	333	333	0.036303630363036306
group_1186	group_1159	471	474	0.036281179138321996
group_15215	group_13512	480	444	0.036231884057971016
group_15259	group_13391	693	693	0.03619909502262444
group_15267	trmN6	1110	1110	0.03611111111111111
group_14027	group_14083	669	669	0.03599374021909233
group_1855	group_5741	420	1035	0.035897435897435895
group_16225	group_9875	840	840	0.03580246913580247
group_13877	group_9853	1284	840	0.03580246913580247
yhdW~~~aapJ	yhdW	1125	1092	0.035781544256120526
group_8064	group_13226	918	702	0.03571428571428571
group_15049	group_9329	963	954	0.03571428571428571
group_15230	group_6757	1179	1281	0.03568320278503046
cnbCb	group_7649	927	939	0.03567447045707915
group_15962	group_11849	759	759	0.03566529492455418
group_6280	group_8557	900	900	0.035632183908045977
group_8394	group_3741	1305	1293	0.035629453681710214
group_7279	group_9125	957	957	0.03559870550161812
intA	group_3869	1413	255	0.035555555555555556
group_6859	group_7818	972	930	0.035555555555555556
group_5470	group_3131	1071	1380	0.03554274735830932
group_9122	group_15006	876	876	0.03546099290780142
group_4620	group_14817	171	180	0.03546099290780142
group_12866	virD4	2010	2016	0.03535353535353535
group_5567	group_9357	1290	1278	0.035256410256410256
group_15107	coxG	570	570	0.03518518518518519
group_1685	group_1748	432	429	0.03508771929824561
group_12962	group_3131	714	1380	0.03508771929824561
group_11322	group_11935	954	744	0.0350140056022409
group_8238	group_2887	1320	1419	0.03488372093023256
group_3510	group_1829	288	423	0.03488372093023256
group_15281	group_13509	690	690	0.03484848484848485
group_13552	group_11844	690	759	0.03484848484848485
group_5906	group_5907	507	462	0.034722222222222224
group_13904	group_2052	492	405	0.034666666666666665
arsH	group_12735	723	723	0.03463203463203463
group_2739	group_2778	351	348	0.03459119496855346
group_5042	livK~~~amiR	1164	1803	0.03439153439153439
yahK	group_5612	1050	1050	0.03431372549019608
group_15250	group_13225	1287	1284	0.0342902711323764
group_6316	group_9260	993	1002	0.03426791277258567
group_13794	group_13227	876	702	0.03422619047619048
group_9494	group_9699	858	849	0.03418803418803419
group_9402	group_11031	1230	1239	0.034166666666666665
group_2055	group_13876	1584	1584	0.0341055341055341
group_6750	group_2712	1440	1446	0.03404255319148936
group_7859	group_8101	927	915	0.03389830508474576
group_4318	group_4333	207	207	0.03389830508474576
group_4955	group_4957	1182	1182	0.033854166666666664
group_15352	group_16213	621	630	0.0338409475465313
group_11791	group_9855	483	474	0.033783783783783786
group_468	group_5081	2505	1158	0.03368794326241135
group_311	group_341	2817	2733	0.03366629670736219
group_14412	group_12110	654	747	0.03365384615384615
group_2267	group_2275	387	387	0.03361344537815126
group_1570	group_1976	1722	1608	0.03358681875792142
group_14004	group_12923	465	447	0.03357314148681055
group_13995	group_15306	672	627	0.03350083752093802
group_648	group_6504	2385	987	0.03343782654127482
group_4551	group_15171	180	990	0.03333333333333333
group_4156	group_4578	225	180	0.03333333333333333
group_3687	group_11797	270	285	0.03333333333333333
group_3686	pAAR	270	1161	0.03333333333333333
group_15722	group_10747	210	798	0.03333333333333333
group_6327	group_6345	993	993	0.033229491173416406
group_13730	group_12771	1992	1995	0.033129459734964326
group_7702	group_7597	936	942	0.033112582781456956
group_14949	group_10271	882	819	0.032953105196451206
group_5610	group_16337	1197	456	0.03286384976525822
group_551	group_13342	519	534	0.032719836400818
group_10104	group_10074	825	828	0.03270440251572327
group_13129	neuB	705	1071	0.03259259259259259
group_3278	group_13986	1353	1395	0.03250188964474679
group_3585	group_15747	1317	984	0.03249475890985325
group_5014	group_7700	1170	1170	0.03245614035087719
group_1962	group_1974	1608	1608	0.03231939163498099
group_6722	group_4820	333	123	0.03225806451612903
trbE	group_10703	2451	2472	0.0322180916976456
group_893	group_889	2142	2145	0.032196969696969696
group_16063	mazZ	900	1236	0.03218390804597701
group_423	group_14977	528	528	0.0321285140562249
group_421	group_431	528	528	0.0321285140562249
group_11680	group_5659	3150	3144	0.03211303789338472
group_6269	group_15745	996	1005	0.032091097308488616
group_4700	group_16328	1197	996	0.032091097308488616
group_2413	group_3221	378	312	0.031914893617021274
group_15281	group_2460	690	375	0.03188405797101449
group_8255	group_8299	909	909	0.03185437997724687
group_7211	group_14577	627	627	0.031825795644891124
group_3563	group_3564	282	282	0.031746031746031744
group_1990	group_15104	408	408	0.031746031746031744
group_13496	group_1976	1134	1608	0.03170289855072464
group_10991	group_10746	789	798	0.03162055335968379
group_9517	group_11844	858	759	0.03155006858710562
group_1162	group_1164	474	474	0.03153153153153153
group_16011	group_16013	2844	633	0.03150912106135987
group_14666	group_5952	1056	1017	0.031408308004052685
group_1694	group_1676	1686	1692	0.03140096618357488
group_1547	group_1569	444	444	0.03140096618357488
group_0	group_9322	18798	14667	0.0313588850174216
group_1123	group_14019	477	477	0.03131991051454139
group_14083	group_14107	669	669	0.03129890453834116
group_14029	group_14081	669	669	0.03129890453834116
group_13928	group_11986	1695	1692	0.031287605294825514
group_13794	group_4187	876	222	0.03125
group_12446	group_1304	2001	1854	0.03125
group_10212	group_10731	819	798	0.03125
group_311	group_331	2817	2754	0.03120411160058737
